PLS_id,g1,resopfrac,tleaf,twood,troot,aleaf,awood,aroot,c4,leaf_n2c,awood_n2c,froot_n2c,leaf_p2c,awood_p2c,froot_p2c,amp,pdia,dwood,sla_var
0.0,17.732125786381005,0.6591211412098207,4.513204731182537,0.0,5.150552700145649,0.475,0.0,0.525,1.0,0.04130566113222645,0.0,0.02392018403680736,0.006413642728545708,0.0,0.003628265653130626,0.5863062847567648,0.0,0.8665362513123316,0.028693385500035605
1.0,11.953960114803666,0.5279294178157399,4.145625588387153,0.0,6.560262022421115,0.48,0.0,0.52,1.0,0.02682816563312663,0.0,0.02694158831766353,0.009243268653730746,0.0,0.002013022604520904,0.6059393758907989,0.0,0.6588614486003532,0.015267439566660627
2.0,8.542633513793783,0.3499071644666576,3.6199026026510666,0.0,6.057913268389655,0.69,0.0,0.31,1.0,0.018555311062212445,0.0,0.01233026605321064,0.004410022004400879,0.0,0.001634126825365073,0.15064017635235186,0.0,0.8644020604893282,0.03186510764007882
3.0,17.2941246999709,0.4518186666057963,5.314586876192781,0.0,7.401938842159016,0.71,0.0,0.29,1.0,0.02916103220644129,0.0,0.02290518103620724,0.0036770354070814163,0.0,0.0009007801560312063,0.9745976839022272,0.0,0.5139999346043629,0.03148405181497627
4.0,15.133529789445921,0.30380633451325645,5.972352016240437,0.0,3.9031369794431505,0.125,0.0,0.875,1.0,0.03596359271854371,0.0,0.042768553710742147,0.005014642928585717,0.0,0.004290158031606321,0.4900189677739512,0.0,0.793905010729484,0.028159159669417975
5.0,9.619591631966639,0.23187454723042744,3.3016771999542534,0.0,4.505261117790857,0.8875,0.0,0.1125,1.0,0.03653210642128426,0.0,0.040998199639927985,0.002947769553910782,0.0,0.0018870374074814963,0.6436772864493989,0.0,0.8156693341109011,0.019035230162569375
6.0,16.543321100764395,0.5834549768522181,8.037126521449458,0.0,2.303345312375268,0.385,0.0,0.615,1.0,0.04930406081216244,0.0,0.047737347469493895,0.000929265853170634,0.0,0.00490880176035207,0.07174440372569793,0.0,0.544810126553458,0.020918426771641713
7.0,16.057466407748976,0.5564733347192632,3.2280494616332103,0.0,1.9349397299461037,0.20625,0.0,0.79375,1.0,0.04933346669333867,0.0,0.016933186637327464,0.00948883776755351,0.0,0.004531786357271454,0.18538266542372842,0.0,0.8180738954150597,0.016901995827413564
8.0,4.931014379595328,0.6744378164741884,2.015094929136623,0.0,7.6627385201615095,0.7975,0.0,0.2025,1.0,0.03521864372874575,0.0,0.027649729945989195,0.003918883776755351,0.0,0.0022574714942988597,0.7721029679447793,0.0,0.6161187056149185,0.014393081094725726
9.0,11.955643557096158,0.46260951352518476,5.1574802799009465,0.0,3.239701869118521,0.1725,0.0,0.8275,0.0,0.03872774554910983,0.0,0.046155831166233244,0.007217323464692937,0.0,0.004239387877575515,0.541653026796456,0.0,0.6388165274484896,0.01659874164183727
10.0,12.968799293110292,0.5759309343750173,3.1591454300792092,0.0,1.085488709620329,0.76375,0.0,0.23625,0.0,0.0328367673534707,0.0,0.017181036207241446,0.005448109621924384,0.0,0.0003930786157231446,0.6058798611486773,0.0,0.7003688588733121,0.018925896973158662
11.0,15.297962688662112,0.44452615480569935,2.2028045874948847,0.0,5.46390572203259,0.49875,0.0,0.50125,0.0,0.011948789757951592,0.0,0.017417083416683337,0.0003860372074414883,0.0,0.0022424284856971395,0.35749604030093196,0.0,0.8467663470647011,0.020315969246608417
12.0,7.623506478553792,0.4248065663087822,8.001408695439295,0.0,7.732214144084595,0.51375,0.0,0.48625,0.0,0.007537907581516304,0.0,0.026953390678135625,0.003515183036607321,0.0,0.003686557311462292,0.7957202503189239,0.0,0.6765840814624788,0.03491919660547201
13.0,16.040576584654534,0.6908760477412836,8.020609020557973,0.0,0.9401246727759083,0.93625,0.0,0.06375,0.0,0.03457171434286858,0.0,0.033503700740148024,0.008095419083816764,0.0,0.0048646129225845165,0.25075380468998626,0.0,0.5700430955692257,0.03217989958502655
14.0,10.251743077265598,0.5627022071280778,6.917542729932282,0.0,4.2582043034666865,0.2125,0.0,0.7875,0.0,0.04306021204240849,0.0,0.03003380676135227,0.0022612922584516904,0.0,0.003817243448689738,0.6947449062082296,0.0,0.8908932972241079,0.038495591155232996
15.0,4.93164772408593,0.5096180360616096,2.374425557929308,0.0,8.201882873527346,0.265,0.0,0.735,0.0,0.016761552310462096,0.0,0.03909801960392078,0.00040464092818563713,0.0,0.0026786757351470293,0.8964169183136034,0.0,0.596742257296127,0.021095999844843064
16.0,17.974940513655913,0.2940645928412349,6.038234655289671,0.0,6.639257645796529,0.66375,0.0,0.33625,0.0,0.011331266253250653,0.0,0.0018261652330466092,0.004664892978595719,0.0,0.000897019403880776,0.9887822415586317,0.0,0.7781422263267721,0.013973366655519497
17.0,14.539848139338499,0.23276635294592624,2.195300755739187,0.0,6.308853517460763,0.14625,0.0,0.85375,0.0,0.009968793758751752,0.0,0.05976395279055811,0.0035914582916583317,0.0,0.004800680136027205,0.1429253599713533,0.0,0.5333562475050014,0.033453076576719615
18.0,7.891263254890638,0.42725062987417417,7.912195779116915,0.0,1.6071173836278045,0.06875,0.0,0.93125,0.0,0.012556511302260452,0.0,0.01871534306861372,0.000929265853170634,0.0,0.003246549309861972,0.293161373797083,0.0,0.6826289859000687,0.020499449744000343
19.0,18.300792723737494,0.42354796180975496,6.012505506637115,0.0,3.7927116571128776,0.3125,0.0,0.6875,0.0,0.04920604120824165,0.0,0.03831906381276255,0.00726755351070214,0.0,0.002420124024804961,0.48813334462689933,0.0,0.7865212738833844,0.01792093117270725
20.0,0.6889826907545586,0.39281371508698437,6.4931180453037625,27.87629890496609,4.131342673624042,0.71625,0.20125,0.0825,0.0,0.020829365873174636,0.006372274454890979,0.036489697939587916,0.005565313062612522,0.00024075743148629727,0.0006854770954190838,0.32070850647946375,0.0,0.586465051924294,0.03751190168517377
21.0,10.85791816787186,0.5251835125796573,6.751656941406693,15.38550847597669,7.928272180517174,0.07625,0.615,0.30875,0.0,0.03252310462092419,0.003626725345069014,0.02058011602320464,0.0027542908581716344,3.328169633926785e-05,0.00037803560712142424,0.2623513761792277,0.0,0.891941896389015,0.016869752477394945
22.0,12.462517096162138,0.6886516676198879,6.253601712517075,64.27572855567034,5.854899649637621,0.18125,0.69125,0.1275,0.0,0.029396279255851174,0.0031154230846169237,0.012920384076815363,0.0058964592918583705,0.0002490842168433687,0.0047367473494698935,0.5111761880650568,0.034861287291494826,0.8751455690458075,0.012837594842934284
23.0,9.624031875930392,0.49256360856943177,7.679972791750866,63.6109630782015,6.549781190946488,0.145,0.58125,0.27375,0.0,0.020329465893178637,0.007177035407081417,0.05820604120824164,0.002343148629725945,0.0009728206441288258,0.0035737347469493898,0.06358327757613842,0.0,0.5802603342885089,0.020562331187347918
24.0,13.103321149401078,0.28763877323055476,6.297295068181586,6.303366373566715,6.3855936937975075,0.45375,0.48,0.06625,0.0,0.029259051810362074,0.005898779755951191,0.04314622924584917,0.0033328665733146625,0.0012587069413882777,0.004298619723944789,0.4657580651946189,0.07599119383655466,0.5249163807470383,0.032719544983278274
25.0,6.567973931895561,0.20199758303751558,7.3554055889345955,89.14677057712795,0.7713671224936018,0.08125,0.265,0.65375,0.0,0.044295259051810365,0.005761952390478096,0.050274854970994196,0.004307701540308061,0.0013163005401080215,0.0023890978195639126,0.9466375233733237,0.028591767593568164,0.7677852537164502,0.01179875582289448
26.0,7.199461598887889,0.20482135039518762,7.758551663547748,8.942193058008453,0.13458054308482095,0.25875,0.44375,0.2975,0.0,0.014791358271654332,0.00523984796959392,0.050876775355071006,0.0009906581316263252,0.0008597151430286058,0.004444348869773955,0.045344437422853226,0.0,0.8512099047048853,0.01581103348231232
27.0,13.905179204986885,0.3122332888470328,5.880995683818835,83.27835210136568,0.28476053004798185,0.36875,0.06375,0.5675,0.0,0.03799259851970394,0.009535507101420284,0.024392278455691137,0.0013218043608721744,0.0014557741948389678,0.00039683936787357466,0.4864457041129665,0.0,0.8408053945433911,0.029011659171679888
28.0,16.661229179548343,0.35554072603100895,6.83374627517575,68.59932660050127,6.230771668967627,0.27125,0.1925,0.53625,0.0,0.03645369073814763,0.007817963592718545,0.013781956391278254,0.0057885577115423074,0.001226787597519504,0.0027294458891778356,0.33944934321597564,0.0,0.6867739881795123,0.020159479301424803
29.0,6.278121918726627,0.26325053244003466,2.261407874979549,89.00485695476588,7.187977910948561,0.085,0.8225,0.0925,0.0,0.01753590718143629,0.005900580116023206,0.058477495499099814,0.0012436687337467494,6.381324264852971e-05,0.0038351070214042806,0.9810424371460911,0.09581807525395267,0.8654807523262921,0.03523062182964754
30.0,6.226089488432939,0.2150939964370272,5.246721851365572,47.228845129470756,5.9365682443256365,0.1175,0.6175,0.265,0.0,0.011782156431286259,0.005954590918183638,0.0329371874374875,0.0007041608321664332,0.001226787597519504,0.0020355871174234847,0.3799842221764047,0.041932968697236395,0.6717995865656144,0.03696352689662111
31.0,14.303649624808545,0.3832524337172145,7.82587721554731,7.16723786785981,0.6967825046786804,0.41875,0.385,0.19625,0.0,0.015467693538707743,0.00632366473294659,0.028806361272254447,0.003091018203640728,0.00042880400080016004,0.004009041808361672,0.9767383044189869,0.0,0.8300140181294666,0.02205221462254347
32.0,18.665453230881532,0.5167622604801818,4.779043372891342,89.68241067944763,4.82426471207898,0.31125,0.53875,0.15,0.0,0.029268853770754152,0.009162832566513304,0.008695139027805561,0.0007060212042408481,0.00014846889377875577,0.0008838567713542707,0.043805556854343244,0.014800619736021543,0.7492044705222038,0.015361430304904302
33.0,8.286864346419822,0.41628031798042664,2.6345329665935875,89.82621472794175,4.615128072386323,0.2375,0.0825,0.68,0.0,0.030631326265253053,0.008782956591318265,0.017499699939987998,0.008504700940188037,0.001280217803560712,0.001746009201840368,0.45943728288345037,0.09032900886569763,0.5289117486687662,0.02146725040244244
34.0,15.729731956817053,0.201315273061421,7.9816481965394575,34.99431837554525,3.358546026092116,0.05625,0.645,0.29875,0.0,0.019476695339067814,0.009006201240248049,0.04396059211842368,0.0012585517103420685,0.0008749809161832367,0.0008819763952790558,0.09173828853859246,0.08933045532656574,0.7135234348595647,0.011804847270676723
35.0,17.08040359816319,0.5755838354653093,2.342191883035329,76.58714834617946,4.517343840550577,0.4375,0.31625,0.24625,0.0,0.04465793158631727,0.007918783756751351,0.00658251650330066,0.007446149229845968,0.00011585565113022605,0.0020214842968593718,0.8052947103904995,0.0,0.8276591159406022,0.03537011050691199
36.0,18.359806767256675,0.42060179747929405,6.5891430110268585,81.83828191559569,0.6887153603355587,0.08875,0.76,0.15125,0.0,0.007459491898379677,0.008403080616123226,0.023023204640928184,0.0005609121824364872,0.0006078298859771955,0.00033102620524104817,0.9247923673978253,0.057165816987990524,0.8000874609176607,0.015237522221990138
37.0,2.4666184199122547,0.533678338628742,3.473927774313432,75.98338128283068,3.2623821029519635,0.7275,0.20375,0.06875,0.0,0.04901980396079216,0.00790618123624725,0.05277695539107821,0.003345889177835567,0.0006772197639527906,0.0007945389077815563,0.8371964475478137,0.08916910254562023,0.635545820934178,0.011596959780674378
38.0,0.6555151891660371,0.3765864418507735,6.110067994411176,26.189737694871706,2.5968799680110486,0.5375,0.215,0.2475,0.0,0.02299559911982397,0.008493098619723947,0.026021004200840168,0.008512142428485697,0.0010206996599319866,0.0013426685337067413,0.6367896974366867,0.09557064640995133,0.5165401065000421,0.014759261253174769
39.0,14.605056664191105,0.5037739549344168,2.856178071645232,78.32751608071626,4.720415611818032,0.3325,0.3725,0.295,0.0,0.04200160032006402,0.006224644928985798,0.014584516903380675,0.008417263452690537,0.0013516893778755751,0.0007390678135627126,0.079284039242709,0.0,0.6719393940346224,0.03143897779437553
40.0,11.649309825313107,0.6515220709692284,8.129541560356055,64.76556862672703,5.199271027503628,0.85875,0.05125,0.09,0.0,0.048421884376875376,0.009465293058611723,0.03100160032006401,0.0025143028605721144,0.0008042032406481296,0.0032145829165833167,0.9591372335894732,0.0,0.6228062227337919,0.02794232758511174
41.0,0.1639362840656489,0.22069078118989438,7.92106213444055,44.68658513777031,2.2529787621878152,0.24125,0.63,0.12875,0.0,0.01926105221044209,0.004901380276055212,0.03916883376675335,0.006569913982796559,7.630342068413684e-05,0.004022204440888178,0.2716904217184901,0.09256834213897173,0.7311300062838968,0.027497366148210196
42.0,17.30995855138922,0.5714860066229899,3.817843342014438,92.22485925308257,6.3818436096260225,0.0725,0.395,0.5325,0.0,0.03393458691738348,0.00782876575315063,0.04503460692138427,0.0019915383076615323,0.00020675639127825567,0.002133366673334667,0.6987671003709098,0.0,0.7930029679504802,0.019779948881597002
43.0,0.8067991673612437,0.6166482580239431,6.667481217947698,71.93082324890129,5.285638911242991,0.27375,0.30125,0.425,0.0,0.018731746349269857,0.0018641728345669135,0.04954310862172434,0.0019915383076615323,0.00016928585717143429,0.0038736547309461892,0.7548879903401946,0.0,0.6042607783285748,0.02380290018408586
44.0,11.79906988053516,0.4742040034202307,2.318534356554692,45.52864698480055,7.762614757225428,0.4675,0.16625,0.36625,0.0,0.01256631326265253,0.008941388277655532,0.019871974394878974,0.00464628925785157,0.00039827245449089823,0.00358501700340068,0.18026908025464833,0.0,0.898896290877514,0.03444857272859512
45.0,5.248754697172824,0.5663486094710719,7.687338903664675,52.60812471003071,0.6316257113963294,0.815,0.07125,0.11375,0.0,0.043687537507501505,0.006768353670734147,0.01785377075415083,0.0091000200040008,0.0015605529105821164,0.003162872574514903,0.30986933540818484,0.031191039304391405,0.5886396156035874,0.01029790718520119
